"","Date","word"
"29821",2012-03-23,"orange"
"29822",2012-03-23,"love"
"29823",2012-03-23,"love"
"29824",2012-03-23,"love"
"29825",2012-04-01,"oil"
"29826",2012-04-01,"oil"
"29827",2012-04-01,"oil"
"29828",2012-04-01,"oil"
"29829",2012-04-01,"oil"
"29830",2012-04-01,"oil"
"29831",2012-04-01,"oil"
"29832",2012-04-01,"oil"
"29833",2012-04-01,"oil"
"29834",2012-04-01,"oil"
"29835",2012-04-01,"oil"
"29836",2012-04-01,"oil"
"29837",2012-04-01,"oil"
"29838",2012-04-01,"oil"
"29839",2012-04-01,"oil"
"29840",2012-04-01,"oil"
"29841",2012-04-01,"oil"
"29842",2012-04-01,"love"
"29843",2012-04-01,"coconut"
"29844",2012-04-01,"coconut"
"29845",2012-04-01,"coconut"
"29846",2012-04-01,"oil"
"29847",2012-04-01,"oil"
"29848",2012-04-01,"oil"
"29849",2012-04-01,"oil"
"29850",2012-04-01,"oil"
"29851",2012-04-01,"oil"
"29852",2012-04-01,"oil"
"29853",2012-04-01,"oil"
"29854",2012-04-01,"oil"
"29855",2012-04-01,"oil"
"29856",2012-04-01,"oil"
"29857",2012-04-01,"oil"
"29858",2012-04-01,"oil"
"29859",2012-04-01,"oil"
"29860",2012-04-01,"oil"
"29861",2012-04-01,"oil"
"29862",2012-04-01,"oil"
"29863",2012-04-01,"sweet"
"29864",2012-04-01,"sweet"
"29865",2012-04-01,"sweet"
"29866",2012-04-01,"sweet"
"29867",2012-04-01,"sweet"
"29868",2012-04-01,"sweet"
"29869",2012-04-01,"sweet"
"29870",2012-04-01,"almond"
"29871",2012-04-01,"almond"
"29872",2012-04-01,"oil"
"29873",2012-04-01,"oil"
"29874",2012-04-01,"oil"
"29875",2012-04-01,"oil"
"29876",2012-04-01,"oil"
"29877",2012-04-01,"oil"
"29878",2012-04-01,"oil"
"29879",2012-04-01,"oil"
"29880",2012-04-01,"oil"
"29881",2012-04-01,"oil"
"29882",2012-04-01,"oil"
"29883",2012-04-01,"oil"
"29884",2012-04-01,"oil"
"29885",2012-04-01,"oil"
"29886",2012-04-01,"oil"
"29887",2012-04-01,"oil"
"29888",2012-04-01,"oil"
"29889",2012-04-01,"love"
"29890",2012-04-01,"soft"
"29891",2012-04-01,"oil"
"29892",2012-04-01,"oil"
"29893",2012-04-01,"oil"
"29894",2012-04-01,"oil"
"29895",2012-04-01,"oil"
"29896",2012-04-01,"oil"
"29897",2012-04-01,"oil"
"29898",2012-04-01,"oil"
"29899",2012-04-01,"oil"
"29900",2012-04-01,"oil"
"29901",2012-04-01,"oil"
"29902",2012-04-01,"oil"
"29903",2012-04-01,"oil"
"29904",2012-04-01,"oil"
"29905",2012-04-01,"oil"
"29906",2012-04-01,"oil"
"29907",2012-04-01,"oil"
"29908",2012-04-01,"love"
"29909",2012-04-01,"live"
"29910",2012-04-01,"live"
"29911",2012-04-01,"love"
"29912",2012-04-01,"love"
"29913",2012-04-01,"love"
"29914",2012-04-01,"peach"
"29915",2012-04-01,"peach"
"29916",2012-04-01,"love"
"29917",2012-04-01,"pink"
"29918",2012-04-01,"pink"
"29919",2012-04-01,"soft"
"29920",2012-04-01,"pink"
"29921",2012-04-01,"soft"
"29922",2012-04-01,"love"
"29923",2012-04-01,"peach"
"29924",2012-04-01,"soft"
"29925",2012-04-01,"pink"
"29926",2012-04-01,"peach"
"29927",2012-04-01,"powder"
"29928",2012-04-01,"powder"
"29929",2012-04-01,"carolina"
"29930",2012-04-01,"carolina"
"29931",2012-04-01,"brilliant"
"29932",2012-04-01,"love"
"29933",2012-04-01,"pigment"
"29934",2012-04-01,"pigment"
"29935",2012-04-01,"pigment"
"29936",2012-04-01,"pigment"
"29937",2012-04-01,"pigment"
"29938",2012-04-01,"love"
"29939",2012-04-01,"sweet"
"29940",2012-04-01,"sweet"
"29941",2012-04-01,"sweet"
"29942",2012-04-01,"sweet"
"29943",2012-04-01,"sweet"
"29944",2012-04-01,"sweet"
"29945",2012-04-01,"sweet"
"29946",2012-04-01,"cocoa"
"29947",2011-05-16,"love"
"29948",2011-05-16,"love"
"29949",2011-05-16,"black"
"29950",2011-05-16,"black"
"29951",2011-05-16,"black"
"29952",2011-05-16,"black"
"29953",2011-05-16,"black"
"29954",2011-05-16,"black"
"29955",2011-05-16,"black"
"29956",2011-05-16,"black"
"29957",2011-05-16,"black"
"29958",2011-05-16,"black"
"29959",2011-05-16,"black"
"29960",2011-05-16,"black"
"29961",2011-05-16,"black"
"29962",2011-05-16,"black"
"29963",2011-05-16,"seal"
"29964",2011-05-16,"false"
"29965",2011-05-16,"false"
"29966",2011-05-16,"false"
"29967",2011-05-16,"false"
"29968",2011-05-16,"love"
"29969",2011-05-16,"cotton"
"29970",2011-05-16,"cotton"
"29971",2011-05-16,"live"
"29972",2011-05-16,"live"
"29973",2011-05-16,"false"
"29974",2011-05-16,"false"
"29975",2011-05-16,"false"
"29976",2011-05-16,"false"
"29977",2011-05-16,"love"
"29978",2011-05-16,"false"
"29979",2011-05-16,"false"
"29980",2011-05-16,"false"
"29981",2011-05-16,"false"
"29982",2017-10-10,"love"
"29983",2017-10-10,"love"
"29984",2017-10-10,"live"
"29985",2017-10-10,"live"
"29986",2017-10-10,"love"
"29987",2017-10-10,"love"
"29988",2017-10-10,"hard"
"29989",2017-10-10,"love"
"29990",2017-10-10,"love"
"29991",2017-10-10,"hard"
"29992",2017-10-10,"love"
"29993",2017-10-10,"love"
"29994",2017-10-10,"hard"
"29995",2017-10-10,"love"
"29996",2017-10-10,"love"
"29997",2017-10-10,"queen"
"29998",2017-10-10,"queen"
"29999",2017-10-10,"love"
"30000",2017-10-10,"love"
"30001",2017-10-10,"fair"
"30002",2017-10-10,"love"
"30003",2017-10-10,"queen"
"30004",2017-10-10,"queen"
"30005",2017-10-10,"earth"
"30006",2017-10-10,"love"
"30007",2017-10-10,"love"
"30008",2017-10-10,"love"
"30009",2017-10-10,"love"
"30010",2017-10-10,"love"
"30011",2017-10-10,"love"
"30012",2017-10-10,"love"
"30013",2017-10-10,"love"
"30014",2017-10-10,"love"
"30015",2017-10-10,"love"
"30016",2017-10-10,"love"
"30017",2017-10-10,"love"
"30018",2017-10-10,"love"
"30019",2017-10-10,"love"
"30020",2017-10-10,"fair"
"30021",2017-10-10,"love"
"30022",2017-10-10,"love"
"30023",2017-10-10,"love"
"30024",2017-10-10,"night"
"30025",2017-10-10,"night"
"30026",2017-10-10,"fair"
"30027",2017-10-10,"hard"
"30028",2017-10-10,"petty"
"30029",2017-10-10,"love"
"30030",2017-10-10,"fair"
"30031",2017-10-10,"common"
"30032",2017-10-10,"common"
"30033",2017-10-10,"common"
"30034",2017-10-10,"common"
"30035",2017-10-10,"common"
"30036",2017-10-10,"common"
"30037",2017-10-10,"common"
"30038",2017-10-10,"common"
"30039",2017-10-10,"common"
"30040",2017-10-10,"common"
"30041",2017-10-10,"love"
"30042",2017-10-10,"hard"
"30043",2017-10-10,"love"
"30044",2017-10-10,"love"
"30045",2017-10-10,"fair"
"30046",2017-10-10,"fair"
"30047",2017-10-10,"love"
"30048",2017-10-10,"common"
"30049",2017-10-10,"common"
"30050",2017-10-10,"common"
"30051",2017-10-10,"common"
"30052",2017-10-10,"common"
"30053",2017-10-10,"common"
"30054",2017-10-10,"common"
"30055",2017-10-10,"common"
"30056",2017-10-10,"common"
"30057",2017-10-10,"common"
"30058",2017-10-10,"love"
"30059",2017-10-10,"love"
"30060",2017-10-10,"baby"
"30061",2017-10-10,"fair"
"30062",2017-10-10,"love"
"30063",2017-10-10,"hard"
"30064",2017-10-10,"love"
"30065",2017-10-10,"love"
"30066",2017-10-10,"love"
"30067",2017-10-10,"live"
"30068",2017-10-10,"live"
"30069",2017-10-10,"love"
"30070",2017-10-10,"marina"
"30071",2017-10-10,"love"
"30072",2017-10-10,"love"
"30073",2017-10-10,"love"
"30074",2017-10-10,"love"
"30075",2017-10-10,"love"
"30076",2017-10-10,"hard"
"30077",2017-10-10,"love"
"30078",2017-10-10,"hard"
"30079",2017-10-10,"morning"
"30080",2017-10-10,"hard"
"30081",2017-10-10,"love"
"30082",2017-10-10,"hard"
"30083",2017-10-10,"fair"
"30084",2017-10-10,"hard"
"30085",2017-10-10,"thousand"
"30086",2017-10-10,"thousand"
"30087",2017-10-10,"love"
"30088",2017-10-10,"live"
"30089",2017-10-10,"live"
"30090",2017-10-10,"love"
"30091",2017-10-10,"hard"
"30092",2017-10-10,"love"
"30093",2017-10-10,"love"
"30094",2017-10-10,"hard"
"30095",2017-10-10,"love"
"30096",2017-10-10,"cancer"
"30097",2017-10-10,"cancer"
"30098",2017-10-10,"jasmine"
"30099",2012-03-18,"love"
"30100",2012-03-18,"love"
"30101",2012-03-18,"pigment"
"30102",2012-03-18,"pigment"
"30103",2012-03-18,"pigment"
"30104",2012-03-18,"pigment"
"30105",2012-03-18,"pigment"
"30106",2012-03-18,"coffee"
"30107",2012-03-18,"brown"
"30108",2012-03-18,"brown"
"30109",2012-03-18,"brown"
"30110",2012-02-29,"brown"
"30111",2012-02-29,"brown"
"30112",2012-02-29,"brown"
"30113",2012-02-29,"brown"
"30114",2012-02-29,"brown"
"30115",2012-02-29,"brown"
"30116",2012-02-29,"love"
"30117",2012-02-29,"love"
"30118",2012-02-29,"baby"
"30119",2012-02-29,"love"
"30120",2012-02-29,"brown"
"30121",2012-02-29,"brown"
"30122",2012-02-29,"brown"
"30123",2012-02-29,"brown"
"30124",2012-02-29,"brown"
"30125",2012-02-29,"brown"
"30126",2012-02-29,"brown"
"30127",2012-02-29,"brown"
"30128",2012-02-29,"brown"
"30129",2012-02-29,"eye"
"30130",2012-02-29,"eye"
"30131",2012-02-29,"brown"
"30132",2012-02-29,"brown"
"30133",2012-02-29,"brown"
"30134",2012-02-29,"black"
"30135",2012-02-29,"black"
"30136",2012-02-29,"black"
"30137",2012-02-29,"black"
"30138",2012-02-29,"black"
"30139",2012-02-29,"black"
"30140",2012-02-29,"black"
"30141",2012-02-29,"black"
"30142",2012-02-29,"black"
"30143",2012-02-29,"black"
"30144",2012-02-29,"black"
"30145",2012-02-29,"black"
"30146",2012-02-29,"black"
"30147",2012-02-29,"black"
"30148",2012-02-29,"love"
"30149",2012-02-29,"eye"
"30150",2012-02-29,"eye"
"30151",2012-02-29,"love"
"30152",2012-02-29,"love"
"30153",2012-02-29,"love"
"30154",2012-02-29,"pink"
"30155",2012-02-29,"eye"
"30156",2012-02-29,"eye"
"30157",2012-02-29,"strawberry"
"30158",2012-02-29,"strawberry"
"30159",2012-02-29,"strawberry"
"30160",2012-02-29,"strawberry"
"30161",2012-02-29,"brown"
"30162",2012-02-29,"brown"
"30163",2012-02-29,"brown"
"30164",2012-02-29,"love"
"30165",2012-02-29,"love"
"30166",2012-02-29,"black"
"30167",2012-02-29,"black"
"30168",2012-02-29,"black"
"30169",2012-02-29,"black"
"30170",2012-02-29,"black"
"30171",2012-02-29,"black"
"30172",2012-02-29,"black"
"30173",2012-02-29,"black"
"30174",2012-02-29,"black"
"30175",2012-02-29,"black"
"30176",2012-02-29,"black"
"30177",2012-02-29,"black"
"30178",2012-02-29,"black"
"30179",2012-02-29,"black"
"30180",2012-02-29,"love"
"30181",2012-02-29,"love"
"30182",2012-02-29,"brown"
"30183",2012-02-29,"brown"
"30184",2012-02-29,"brown"
"30185",2012-02-29,"water"
"30186",2012-02-29,"water"
"30187",2012-02-29,"water"
"30188",2012-02-29,"water"
"30189",2012-02-29,"love"
"30190",2012-02-29,"love"
"30191",2012-02-29,"brown"
"30192",2012-02-29,"brown"
"30193",2012-02-29,"brown"
"30194",2012-02-29,"love"
"30195",2012-02-29,"love"
"30196",2011-09-18,"hard"
"30197",2011-09-18,"hard"
"30198",2011-09-18,"eye"
"30199",2011-09-18,"eye"
"30200",2011-09-18,"eye"
"30201",2011-09-18,"eye"
"30202",2011-09-18,"love"
"30203",2011-09-18,"baby"
"30204",2011-09-18,"eye"
"30205",2011-09-18,"eye"
"30206",2011-09-18,"soft"
"30207",2011-11-29,"pigment"
"30208",2011-11-29,"pigment"
"30209",2011-11-29,"pigment"
"30210",2011-11-29,"pigment"
"30211",2011-11-29,"pigment"
"30212",2011-11-29,"love"
"30213",2011-11-29,"fair"
"30214",2011-11-29,"pink"
"30215",2011-11-29,"love"
"30216",2011-11-29,"love"
"30217",2011-11-29,"love"
"30218",2011-11-29,"love"
"30219",2011-11-29,"baby"
"30220",2011-11-29,"baby"
"30221",2011-11-29,"love"
"30222",2011-11-29,"love"
"30223",2011-11-29,"honey"
"30224",2018-01-02,"love"
"30225",2018-01-02,"love"
"30226",2018-01-02,"canada"
"30227",2018-01-02,"canada"
"30228",2018-01-02,"love"
"30229",2018-01-02,"leaves"
"30230",2018-01-02,"love"
"30231",2018-01-02,"love"
"30232",2018-01-02,"love"
"30233",2018-01-02,"hard"
"30234",2018-01-02,"love"
"30235",2018-01-02,"hard"
"30236",2018-01-02,"love"
"30237",2018-01-02,"love"
"30238",2018-01-02,"love"
"30239",2018-01-02,"love"
"30240",2018-01-02,"love"
"30241",2018-01-02,"love"
"30242",2018-01-02,"love"
"30243",2018-01-02,"hard"
"30244",2018-01-02,"night"
"30245",2018-01-02,"night"
"30246",2018-01-02,"love"
"30247",2018-01-02,"thousand"
"30248",2018-01-02,"thousand"
"30249",2018-01-02,"lone"
"30250",2018-01-02,"love"
"30251",2018-01-02,"love"
"30252",2018-01-02,"love"
"30253",2018-01-02,"love"
"30254",2018-01-02,"queen"
"30255",2018-01-02,"queen"
"30256",2018-01-02,"queen"
"30257",2018-01-02,"queen"
"30258",2018-01-02,"love"
"30259",2018-01-02,"love"
"30260",2018-01-02,"love"
"30261",2018-01-02,"love"
"30262",2018-01-02,"lone"
"30263",2018-01-02,"love"
"30264",2018-01-02,"love"
"30265",2018-01-02,"love"
"30266",2018-01-02,"love"
"30267",2018-01-02,"love"
"30268",2018-01-02,"hard"
"30269",2018-01-02,"love"
"30270",2018-01-02,"hard"
"30271",2018-01-02,"love"
"30272",2018-01-02,"love"
"30273",2018-01-02,"love"
"30274",2018-01-02,"love"
"30275",2018-01-02,"love"
"30276",2018-01-02,"hard"
"30277",2018-01-02,"love"
"30278",2018-01-02,"love"
"30279",2018-01-02,"love"
"30280",2018-01-02,"love"
"30281",2018-01-02,"rock"
"30282",2018-01-02,"rock"
"30283",2018-01-02,"sweet"
"30284",2018-01-02,"sweet"
"30285",2018-01-02,"sweet"
"30286",2018-01-02,"sweet"
"30287",2018-01-02,"sweet"
"30288",2018-01-02,"sweet"
"30289",2018-01-02,"sweet"
"30290",2018-01-02,"love"
"30291",2018-01-02,"love"
"30292",2018-01-02,"love"
"30293",2018-01-02,"love"
"30294",2018-01-02,"love"
"30295",2018-01-02,"hard"
"30296",2018-01-02,"love"
"30297",2018-01-02,"love"
"30298",2018-01-02,"love"
"30299",2018-01-02,"hard"
"30300",2018-01-02,"love"
"30301",2018-01-02,"love"
"30302",2018-01-02,"love"
"30303",2018-01-02,"love"
"30304",2018-01-02,"love"
"30305",2018-01-02,"common"
"30306",2018-01-02,"common"
"30307",2018-01-02,"common"
"30308",2018-01-02,"common"
"30309",2018-01-02,"common"
"30310",2018-01-02,"common"
"30311",2018-01-02,"common"
"30312",2018-01-02,"common"
"30313",2018-01-02,"common"
"30314",2018-01-02,"common"
"30315",2018-01-02,"love"
"30316",2018-01-02,"king"
"30317",2018-01-02,"queen"
"30318",2018-01-02,"queen"
"30319",2018-01-02,"love"
"30320",2018-01-02,"love"
"30321",2012-04-20,"love"
"30322",2012-04-20,"love"
"30323",2012-04-20,"mother"
"30324",2012-04-20,"oil"
"30325",2012-04-20,"oil"
"30326",2012-04-20,"oil"
"30327",2012-04-20,"oil"
"30328",2012-04-20,"oil"
"30329",2012-04-20,"oil"
"30330",2012-04-20,"oil"
"30331",2012-04-20,"oil"
"30332",2012-04-20,"oil"
"30333",2012-04-20,"oil"
"30334",2012-04-20,"oil"
"30335",2012-04-20,"oil"
"30336",2012-04-20,"oil"
"30337",2012-04-20,"oil"
"30338",2012-04-20,"oil"
"30339",2012-04-20,"oil"
"30340",2012-04-20,"oil"
"30341",2012-04-20,"evening"
"30342",2012-04-20,"evening"
"30343",2012-04-20,"primrose"
"30344",2012-04-20,"oil"
"30345",2012-04-20,"oil"
"30346",2012-04-20,"oil"
"30347",2012-04-20,"oil"
"30348",2012-04-20,"oil"
"30349",2012-04-20,"oil"
"30350",2012-04-20,"oil"
"30351",2012-04-20,"oil"
"30352",2012-04-20,"oil"
"30353",2012-04-20,"oil"
"30354",2012-04-20,"oil"
"30355",2012-04-20,"oil"
"30356",2012-04-20,"oil"
"30357",2012-04-20,"oil"
"30358",2012-04-20,"oil"
"30359",2012-04-20,"oil"
"30360",2012-04-20,"oil"
"30361",2012-04-20,"evening"
"30362",2012-04-20,"evening"
"30363",2012-04-20,"love"
"30364",2012-04-20,"nose"
"30365",2012-04-20,"evening"
"30366",2012-04-20,"evening"
"30367",2012-04-20,"primrose"
"30368",2012-04-20,"tea"
"30369",2012-04-20,"tea"
"30370",2012-04-20,"tea"
"30371",2012-04-20,"tea"
"30372",2012-04-20,"eye"
"30373",2012-04-20,"eye"
"30374",2016-10-30,"white"
"30375",2016-10-30,"white"
"30376",2016-10-30,"white"
"30377",2016-10-30,"white"
"30378",2016-10-30,"white"
"30379",2016-10-30,"white"
"30380",2016-10-30,"white"
"30381",2016-10-30,"white"
"30382",2016-10-30,"white"
"30383",2016-10-30,"white"
"30384",2016-10-30,"white"
"30385",2016-10-30,"white"
"30386",2016-10-30,"white"
"30387",2016-10-30,"white"
"30388",2016-10-30,"white"
"30389",2016-10-30,"white"
"30390",2016-10-30,"white"
"30391",2016-10-30,"white"
"30392",2016-10-30,"white"
"30393",2016-10-30,"blend"
"30394",2016-10-30,"evening"
"30395",2016-10-30,"evening"
"30396",2016-10-30,"love"
"30397",2016-10-30,"brown"
"30398",2016-10-30,"brown"
"30399",2016-10-30,"brown"
"30400",2016-10-30,"purple"
"30401",2016-10-30,"purple"
"30402",2016-10-30,"purple"
"30403",2016-10-30,"rose"
"30404",2016-10-30,"rose"
"30405",2016-10-30,"rose"
"30406",2016-10-30,"rose"
"30407",2016-10-30,"rose"
"30408",2016-10-30,"rose"
"30409",2016-10-30,"rose"
"30410",2016-10-30,"rose"
"30411",2016-10-30,"rose"
"30412",2016-10-30,"rose"
"30413",2016-10-30,"rose"
"30414",2016-10-30,"rose"
"30415",2012-03-20,"belle"
"30416",2012-03-20,"love"
"30417",2012-03-20,"love"
"30418",2012-03-20,"love"
"30419",2012-03-20,"love"
"30420",2012-03-20,"summer"
"30421",2012-03-20,"love"
"30422",2012-03-20,"love"
"30423",2012-03-20,"hard"
"30424",2012-03-20,"love"
"30425",2012-03-20,"love"
"30426",2012-03-20,"blend"
"30427",2012-03-20,"love"
"30428",2012-03-20,"love"
"30429",2012-03-20,"love"
"30430",2012-03-20,"ink"
"30431",2012-03-20,"love"
"30432",2012-03-20,"love"
"30433",2012-03-20,"love"
"30434",2012-03-20,"love"
"30435",2012-03-20,"coast"
"30436",2012-03-20,"coast"
"30437",2012-03-20,"love"
"30438",2012-03-20,"love"
"30439",2012-03-20,"live"
"30440",2012-03-20,"live"
"30441",2012-03-20,"love"
"30442",2012-03-20,"summer"
"30443",2012-03-20,"love"
"30444",2012-03-20,"palm"
"30445",2012-03-20,"palm"
"30446",2012-03-20,"angel"
"30447",2012-03-20,"love"
"30448",2012-03-20,"palm"
"30449",2012-03-20,"palm"
"30450",2012-03-20,"love"
"30451",2012-03-20,"sand"
"30452",2012-03-20,"love"
"30453",2012-03-20,"acid"
"30454",2012-03-20,"acid"
"30455",2012-03-20,"love"
"30456",2012-03-20,"love"
"30457",2012-03-20,"live"
"30458",2012-03-20,"live"
"30459",2012-03-20,"love"
"30460",2012-03-20,"love"
"30461",2012-03-20,"california"
"30462",2012-03-20,"california"
"30463",2012-03-20,"california"
"30464",2012-03-20,"california"
"30465",2012-03-20,"california"
"30466",2012-03-20,"california"
"30467",2012-03-20,"california"
"30468",2012-03-20,"hard"
"30469",2012-03-20,"love"
"30470",2012-03-20,"love"
"30471",2012-03-20,"love"
"30472",2012-03-20,"evening"
"30473",2012-03-20,"evening"
"30474",2012-03-20,"vitamin"
"30475",2012-03-20,"love"
"30476",2012-03-20,"hard"
"30477",2012-03-20,"california"
"30478",2012-03-20,"california"
"30479",2012-03-20,"california"
"30480",2012-03-20,"california"
"30481",2012-03-20,"california"
"30482",2012-03-20,"california"
"30483",2012-03-20,"california"
"30484",2012-03-20,"hard"
"30485",2012-03-20,"love"
"30486",2012-03-20,"love"
"30487",2012-03-20,"love"
"30488",2012-03-20,"love"
"30489",2012-03-20,"love"
"30490",2012-03-20,"water"
"30491",2012-03-20,"water"
"30492",2012-03-20,"water"
"30493",2012-03-20,"water"
"30494",2012-03-20,"love"
"30495",2012-03-20,"night"
"30496",2012-03-20,"night"
"30497",2012-03-20,"love"
"30498",2012-03-20,"love"
"30499",2012-03-20,"love"
"30500",2012-03-20,"california"
"30501",2012-03-20,"california"
"30502",2012-03-20,"california"
"30503",2012-03-20,"california"
"30504",2012-03-20,"california"
"30505",2012-03-20,"california"
"30506",2012-03-20,"california"
"30507",2012-03-20,"honey"
"30508",2012-03-20,"love"
"30509",2012-03-20,"love"
"30510",2012-03-20,"love"
"30511",2012-03-20,"love"
"30512",2012-03-20,"love"
"30513",2012-03-20,"love"
"30514",2012-03-20,"love"
"30515",2012-03-20,"love"
"30516",2012-03-20,"sugar"
"30517",2012-03-20,"sugar"
"30518",2012-03-20,"love"
"30519",2012-03-20,"love"
"30520",2012-03-20,"love"
"30521",2012-03-20,"love"
"30522",2012-03-20,"california"
"30523",2012-03-20,"california"
"30524",2012-03-20,"california"
"30525",2012-03-20,"california"
"30526",2012-03-20,"california"
"30527",2012-03-20,"california"
"30528",2012-03-20,"california"
"30529",2012-03-20,"love"
"30530",2012-03-20,"elegant"
"30531",2012-03-20,"love"
"30532",2012-03-20,"love"
"30533",2012-03-20,"love"
"30534",2012-03-20,"belle"
"30535",2012-03-20,"star"
"30536",2012-03-20,"queen"
"30537",2012-03-20,"queen"
"30538",2012-03-20,"love"
"30539",2012-03-20,"summer"
"30540",2012-03-20,"winter"
"30541",2012-03-20,"winter"
"30542",2012-03-20,"love"
"30543",2012-03-20,"love"
"30544",2012-03-20,"love"
"30545",2012-03-20,"love"
"30546",2012-03-20,"love"
"30547",2012-03-20,"love"
"30548",2012-03-20,"love"
"30549",2012-03-20,"love"
"30550",2012-03-20,"love"
"30551",2012-03-20,"love"
"30552",2012-03-20,"live"
"30553",2012-03-20,"live"
"30554",2012-03-20,"live"
"30555",2012-03-20,"live"
"30556",2012-03-20,"france"
"30557",2012-03-20,"love"
"30558",2012-03-20,"love"
"30559",2012-03-20,"love"
"30560",2012-03-20,"pacific"
"30561",2012-03-20,"korean"
"30562",2012-03-20,"red"
"30563",2012-03-20,"red"
"30564",2012-03-20,"red"
"30565",2012-03-20,"red"
"30566",2012-03-20,"red"
"30567",2012-03-20,"red"
"30568",2012-03-20,"red"
"30569",2012-03-20,"red"
"30570",2012-03-20,"red"
"30571",2012-03-20,"red"
"30572",2012-03-20,"red"
"30573",2012-03-20,"red"
"30574",2012-03-20,"red"
"30575",2012-03-20,"love"
"30576",2012-03-20,"love"
"30577",2012-03-20,"love"
"30578",2012-09-15,"love"
"30579",2012-09-15,"grapefruit"
"30580",2012-09-15,"grapefruit"
"30581",2012-09-15,"rose"
"30582",2012-09-15,"rose"
"30583",2012-09-15,"rose"
"30584",2012-09-15,"rose"
"30585",2012-09-15,"rose"
"30586",2012-09-15,"rose"
"30587",2012-09-15,"rose"
"30588",2012-09-15,"rose"
"30589",2012-09-15,"rose"
"30590",2012-09-15,"rose"
"30591",2012-09-15,"rose"
"30592",2012-09-15,"rose"
"30593",2012-09-15,"jasmine"
"30594",2012-09-15,"vanilla"
"30595",2012-09-15,"white"
"30596",2012-09-15,"white"
"30597",2012-09-15,"white"
"30598",2012-09-15,"white"
"30599",2012-09-15,"white"
"30600",2012-09-15,"white"
"30601",2012-09-15,"white"
"30602",2012-09-15,"white"
"30603",2012-09-15,"white"
"30604",2012-09-15,"white"
"30605",2012-09-15,"white"
"30606",2012-09-15,"white"
"30607",2012-09-15,"white"
"30608",2012-09-15,"white"
"30609",2012-09-15,"white"
"30610",2012-09-15,"white"
"30611",2012-09-15,"white"
"30612",2012-09-15,"white"
"30613",2012-09-15,"white"
"30614",2012-09-15,"baby"
"30615",2012-09-15,"nose"
"30616",2012-09-15,"red"
"30617",2012-09-15,"red"
"30618",2012-09-15,"red"
"30619",2012-09-15,"red"
"30620",2012-09-15,"red"
"30621",2012-09-15,"red"
"30622",2012-09-15,"red"
"30623",2012-09-15,"red"
"30624",2012-09-15,"red"
"30625",2012-09-15,"red"
"30626",2012-09-15,"red"
"30627",2012-09-15,"red"
"30628",2012-09-15,"red"
"30629",2012-09-15,"pink"
"30630",2012-09-15,"sweet"
"30631",2012-09-15,"sweet"
"30632",2012-09-15,"sweet"
"30633",2012-09-15,"sweet"
"30634",2012-09-15,"sweet"
"30635",2012-09-15,"sweet"
"30636",2012-09-15,"sweet"
"30637",2012-09-15,"love"
"30638",2012-09-15,"indian"
"30639",2012-09-15,"indian"
"30640",2012-09-15,"indian"
"30641",2012-09-15,"indian"
"30642",2012-09-15,"indian"
"30643",2012-09-15,"indian"
"30644",2012-09-15,"indian"
"30645",2012-09-15,"black"
"30646",2012-09-15,"black"
"30647",2012-09-15,"black"
"30648",2012-09-15,"black"
"30649",2012-09-15,"black"
"30650",2012-09-15,"black"
"30651",2012-09-15,"black"
"30652",2012-09-15,"black"
"30653",2012-09-15,"black"
"30654",2012-09-15,"black"
"30655",2012-09-15,"black"
"30656",2012-09-15,"black"
"30657",2012-09-15,"black"
"30658",2012-09-15,"black"
"30659",2012-09-15,"love"
"30660",2012-09-15,"love"
"30661",2012-09-15,"eye"
"30662",2012-09-15,"eye"
"30663",2012-09-15,"love"
"30664",2012-09-15,"love"
"30665",2012-09-15,"love"
"30666",2012-09-15,"love"
"30667",2012-09-15,"love"
"30668",2012-09-16,"baby"
"30669",2012-09-16,"baby"
"30670",2012-09-16,"baby"
"30671",2012-09-16,"nose"
"30672",2012-09-16,"water"
"30673",2012-09-16,"water"
"30674",2012-09-16,"water"
"30675",2012-09-16,"water"
"30676",2012-09-16,"water"
"30677",2012-09-16,"water"
"30678",2012-09-16,"water"
"30679",2012-09-16,"water"
"30680",2012-09-16,"love"
"30681",2012-09-16,"night"
"30682",2012-09-16,"night"
"30683",2012-09-17,"thin"
"30684",2012-09-17,"sweet"
"30685",2012-09-17,"sweet"
"30686",2012-09-17,"sweet"
"30687",2012-09-17,"sweet"
"30688",2012-09-17,"sweet"
"30689",2012-09-17,"sweet"
"30690",2012-09-17,"sweet"
"30691",2012-09-17,"morning"
"30692",2012-09-17,"apple"
"30693",2012-09-17,"apple"
"30694",2012-09-17,"hard"
"30695",2012-09-17,"love"
"30696",2012-09-17,"tooth"
"30697",2012-09-17,"love"
"30698",2012-09-17,"love"
"30699",2012-09-17,"baby"
"30700",2012-09-17,"nose"
"30701",2012-09-17,"love"
"30702",2012-09-17,"zealand"
"30703",2012-09-17,"apple"
"30704",2012-09-17,"apple"
"30705",2012-09-17,"juice"
"30706",2012-09-17,"juice"
"30707",2012-09-17,"love"
"30708",2012-09-17,"water"
"30709",2012-09-17,"water"
"30710",2012-09-17,"water"
"30711",2012-09-17,"water"
"30712",2012-09-17,"water"
"30713",2012-09-17,"water"
"30714",2012-09-17,"water"
"30715",2012-09-17,"water"
"30716",2012-09-17,"water"
"30717",2012-09-17,"water"
"30718",2012-09-17,"water"
